Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Textured Round Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3585-GD-CLIP-1X1-423345-275-01.jpg,,"Style No : 423345 Color : Gold  Size : 1"" X 1"" Clip On Lead and Nickel Compliant Textured Round Metal Clip On Earrings",2.75
Multi Round Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3584-RD-CLIP-1X1-423344-300-01.jpg,,"Style No : 423344 Color : Rhodium  Size : 1"" X 1"" Clip On Lead and Nickel Compliant Multi Round Metal Clip On Earrings",3.00
Textured Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3583-GD-CLIP-08X125-423341-300-01.jpg,,"Style No : 423341 Color : Gold  Size : 0.8"" X 1.25"" Clip On Lead and Nickel Compliant Textured Metal Clip On Earrings",3.00
Textured Round Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3582-RD-CLIP-1X1-423340-275-01.jpg,,"Style No : 423340 Color : Rhodium  Size : 1"" X 1"" Clip On Lead and Nickel Compliant Textured Round Metal Clip On Earrings",2.75
Textured Round Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3582-GD-CLIP-1X1-423339-275-01.jpg,,"Style No : 423339 Color : Gold  Size : 1"" X 1"" Clip On Lead and Nickel Compliant Textured Round Metal Clip On Earrings",2.75
Textured Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3581-RD-CLIP-08X15-423338-300-01.jpg,,"Style No : 423338 Color : Rhodium  Size : 0.8"" X 1.5"" Clip On Lead and Nickel Compliant Textured Metal Clip On Earrings",3.00
Textured Metal Clip On Earrings,JEWELRY;EARRING/CLIP ONS,images/20190115/CE3581-GD-CLIP-08X15-423337-300-01.jpg,,"Style No : 423337 Color : Gold  Size : 0.8"" X 1.5"" Clip On Lead and Nickel Compliant Textured Metal Clip On Earrings",3.00
Cut Out Round Wood Triple Tassel Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190115/FE2137-G-LOLV-12X4-423295-750-01.jpg,,"Style No : 423295 Color : Gold, Olive Green Theme : Tassel, Wood  Size : 1.2"" x 4"" Post Back Lead and Nickel Compliant Cut Out Round Wood Triple Tassel Dangle Earrings",7.50
Cut Out Round Wood Triple Tassel Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190102/FE2137-G-BLK-12X4-421426-750-01.jpg,,"Style No : 421426 Color : Black, Gold Theme : Tassel, Wood  Size : 1.2"" x 4"" Post Back Lead and Nickel Compliant Cut Out Round Wood Triple Tassel Dangle Earrings",7.50
Cut Out Round Wood Triple Tassel Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190102/FE2137-G-IVO-12X4-421429-750-01.jpg,,"Style No : 421429 Color : Gold, Ivory Theme : Tassel, Wood  Size : 1.2"" x 4"" Post Back Lead and Nickel Compliant Cut Out Round Wood Triple Tassel Dangle Earrings",7.50
Cut Out Round Wood Triple Tassel Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190102/FE2137-G-LMST-12X4-421432-750-01.jpg,,"Style No : 421432 Color : Gold, Mustard Theme : Tassel, Wood  Size : 1.2"" x 4"" Post Back Lead and Nickel Compliant Cut Out Round Wood Triple Tassel Dangle Earrings",7.50
Oval Druzy Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190118/FE2371-GD-PE-04X125-423855-200-01.jpg,,"Style No : 423855 Color : Gold, Peach  Size : 0.4"" X 1.25"" Fish Hook Back Lead and Nickel Compliant Oval Druzy Dangle Earrings",2.00
Secret Box _ White Gold Dipped Vitamin C Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17325-WG-VITAMINEC-035X025-422933-525-01.jpg,,"Style No : 422933 Color : White Gold  Size: 0.35"" x 0.25"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Vitamin C Hormone Molecule Earrings",5.25
Secret Box _ 14k Gold Dipped Oxytocin Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17324-GD-OXYTOCIN-075X05-422930-600-01.jpg,,"Style No : 422930 Color : Gold  Size: 0.75"" x 0.5"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ 14K Gold Dipped Oxytocin Hormone Molecule Earrings",6.00
Secret Box _ White Gold Dipped Oxytocin Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17324-WG-OXYTOCIN-075X05-422931-600-01.jpg,,"Style No : 422931 Color : White Gold  Size: 0.75"" x 0.5"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Oxytocin Hormone Molecule Earrings",6.00
Secret Box _ 14k Gold Dipped Caffeine Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17328-GD-CAFFEINE-035X03-422938-525-01.jpg,,"Style No : 422938 Color : Gold  Size: 0.35"" x 0.3 Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ 14K Gold Dipped Caffeine Hormone Molecule Earrings",5.25
Secret Box _ White Gold Dipped Adrenaline Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17327-WG-ADRENALINE-035X02-422937-525-01.jpg,,"Style No : 422937 Color : White Gold  Size: 0.35"" x 0.2"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Adrenaline Hormone Molecule Earrings",5.25
Secret Box _ 14k Gold Dipped Progesterone Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17326-GD-PROGESTERONE-04X02-422934-525-01.jpg,,"Style No : 422934 Color : Gold  Size: 0.4"" x 0.2"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ 14K Gold Dipped Progesterone Hormone Molecule Earrings",5.25
Secret Box _ White Gold Dipped Progesterone Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17326-WG-PROGESTERONE-04X02-422935-525-01.jpg,,"Style No : 422935 Color : White Gold  Size: 0.4"" x 0.2"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Progesterone Hormone Molecule Earrings",5.25
Secret Box _ 14k Gold Dipped Acetylcholine Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17323-GD-ACETYLCHOLINE-035X02-422928-525-01.jpg,,"Style No : 422928 Color : Gold  Size: 0.35"" x 0.2"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ 14K Gold Dipped Acetylcholine Hormone Molecule Earrings",5.25
Secret Box _ White Gold Dipped Acetylcholine Hormone Molecule Earrings,JEWELRY;EARRING/STUD,images/20190112/SE17323-WG-ACETYLCHOLINE-035X02-422929-525-01.jpg,,"Style No : 422929 Color : White Gold  Size: 0.35"" x 0.2"" Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Acetylcholine Hormone Molecule Earrings",5.25
Irregular Triple Bar Cut Out Round Metal Earrings,JEWELRY;EARRING/METAL,images/20190112/ME398-WS-1X3-422990-375-01.jpg,,"Style No : 422990 Color : Worn Silver  Size : 1"" X 3"" Post Back Lead and Nickel Compliant Irregular Triple Bar Cut Out Round Metal Earrings",3.75
Irregular Triple Bar Cut Out Round Metal Earrings,JEWELRY;EARRING/METAL,images/20190112/ME398-WG-1X3-422988-375-01.jpg,,"Style No : 422988 Color : Worn Gold  Size : 1"" X 3"" Post Back Lead and Nickel Compliant Irregular Triple Bar Cut Out Round Metal Earrings",3.75
Crystal Embellished Cherry Post Earrings,JEWELRY;EARRING/FASHION,images/20190110/FE1345-GD-RD-075X08-422831-275-01.jpg,,"Style No : 422831 Color : Gold, Red Theme : Fruits/Food  Size : 0.75"" X 0.8"" Post Back Lead and Nickel Compliant Crystal Embellished Cherry Post Earrings",2.75
Glitter Oval Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190111/FE2235-GD-RD-035X12-422887-200-01.jpg,,"Style No : 422887 Color : Gold, Red  Size :  0.35"" X 1.2"" Fish Hook Back Lead and Nickel Compliant Glitter Oval Dangle Earrings",2.00
Glitter Oval Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190111/FE2235-GD-FU-035X12-422881-200-01.jpg,,"Style No : 422881 Color : Fuchsia, Gold  Size :  0.35"" X 1.2"" Fish Hook Back Lead and Nickel Compliant Glitter Oval Dangle Earrings",2.00
Crystal Embellished Floral Brass Metal Round Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190110/MSE0267-WS-125X15-422643-525-01.jpg,,"Style No : 422643 Color : Clear, Worn Silver Theme : Flower & Leaf  Size :  1.25"" X 1.5"" Post Back Lead and Nickel Compliant Crystal Embellished Floral Brass Metal Round Dangle Earrings",5.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-R-CL-CLIP-125X18-422691-425-01.jpg,,"Style No : 422691 Color : Clear, Rhodium  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-RG-PH-CLIP-125X18-422692-425-01.jpg,,"Style No : 422692 Color : Peach, Rose Gold   Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-G-RD-CLIP-125X18-422690-425-01.jpg,,"Style No : 422690 Color : Gold, Red  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-G-RB-CLIP-125X18-422689-425-01.jpg,,"Style No : 422689 Color : Gold, Vitrail  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-G-NV-CLIP-125X18-422688-425-01.jpg,,"Style No : 422688 Color : Gold, Navy  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-G-AB-CLIP-125X18-422687-425-01.jpg,,"Style No : 422687 Color : AB, Gold  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Crystal Teardrop Accented Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE135-B-JT-CLIP-125X18-422686-425-01.jpg,,"Style No : 422686 Color : Black, Jet Black  Size : 1.25"" X 1.8"" Clip On Crystal Teardrop Accented Clip On Earrings",4.25
Geometric Bent Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1010-WRH-15X2-422586-425-01.jpg,,"Style No : 422586 Color : Matte Rhodium  Size : 1.5"" X 2"" Fish Hook Back Lead and Nickel Compliant Geometric Bent Metal Dangle Earrings",4.25
Geometric Bent Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1010-WRG-15X2-422585-425-01.jpg,,"Style No : 422585 Color : Worn Rose Gold  Size : 1.5"" X 2"" Fish Hook Back Lead and Nickel Compliant Geometric Bent Metal Dangle Earrings",4.25
Geometric Bent Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1010-WGD-15X2-422584-425-01.jpg,,"Style No : 422584 Color : Worn Gold  Size : 1.5"" X 2"" Fish Hook Back Lead and Nickel Compliant Geometric Bent Metal Dangle Earrings",4.25
Round Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1002-WRG-13X18-422582-350-01.jpg,,"Style No : 422582 Color : Worn Rose Gold  Size : 1.3"" X 1.8"" Post Back Lead and Nickel Compliant Round Metal Dangle Earrings",3.50
Round Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1002-WGD-13X18-422581-350-01.jpg,images/20190110/des_img/blank.jpg,"Style No : 422581 Color : Worn Gold  Size : 1.3"" X 1.8"" Post Back Lead and Nickel Compliant Round Metal Dangle Earrings",3.50
Pave Trim Glass Crystal Teardrop Clip On Earrings,JEWELRY;EARRING/EVENING,images/20170420/CE55-B-JT-1X225-CLIP-341518-350-01.jpg,,"Style No : 341518 Color : Black, Hematite  Size : 1"" X 2.25"" Clip on Pave trim glass crystal teardrop clip on earrings",3.50
Pave Trim Glass Crystal Teardrop Clip On Earrings,JEWELRY;EARRING/EVENING,images/20170420/CE55-G-PH-1X225-CLIP-341520-350-01.jpg,,"Style No : 341520 Color : Gold, Peach  Size : 1"" X 2.25"" Clip on Pave trim glass crystal teardrop clip on earrings",3.50
Feather Pave Clip On Earrings,JEWELRY;EARRING/EVENING,images/20190110/CE46-R-BZ-CLIP-1X3-422693-475-01.jpg,,"Style No : 422693 Color : Blue Zircon, Rhodium  Size : 1"" x 3""  Clip on Feather Pave Clip on Earrings",4.75
Feather Pave Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181107/CE46-B-JT-CLIP-1X3-415359-475-01.jpg,,"Style No : 415359 Color : Black, Jet Black  Size : 1"" x 3""  Clip on Feather Pave Clip on Earrings",4.75
Feather Pave Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181107/CE46-G-AB-CLIP-1X3-415361-475-01.jpg,,"Style No : 415361 Color : AB, Gold Theme : Feather  Size : 1"" x 3""  Clip on Feather Pave Clip on Earrings",4.75
Feather Pave Clip On Earrings,JEWELRY;EARRING/EVENING,images/20181107/CE46-G-CL-CLIP-1X3-415362-475-01.jpg,,"Style No : 415362 Color : Clear, Gold Theme : Feather  Size : 1"" x 3""  Clip on Feather Pave Clip on Earrings",4.75
Semi Precious Rectangle Onyx Metal Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190110/FE3026-JET-1X2-422612-675-01.jpg,,"Style No : 422612 Color : Gold, Jet Black  Size : 1"" X 2"" Post Back Lead and Nickel Compliant Semi Precious Rectangle Onyx Metal Dangle Earrings",6.75
Cut Out Hammered Metal Pearl Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190110/FE1015-WRG-125X225-422588-425-01.jpg,,"Style No : 422588 Color : Cream, Worn Rose Gold Theme : Pearl  Size : 1.25"" X 2.25"" Post Back Lead and Nickel Compliant Cut Out Hammered Metal Pearl Dangle Earrings",4.25
Cut Out Hammered Metal Pearl Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190110/FE1015-WG-125X225-422587-425-01.jpg,,"Style No : 422587 Color : Cream, Gold Theme : Pearl  Size : 1.25"" X 2.25"" Post Back Lead and Nickel Compliant Cut Out Hammered Metal Pearl Dangle Earrings",4.25
Natural Stone Wood Oval Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190110/FE3024-RQ-1X27-422609-650-01.jpg,,"Style No : 422609 Color : Brown, Pink  Size :  1"" X 2.7"" Post Back Lead and Nickel Compliant Natural Stone Wood Oval Dangle Earrings",6.50
Petal Filigree Brass Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190110/ME1841-GD-1X2-422514-200-01.jpg,,"Style No : 422514 Color : Gold Theme : Filigree  Size : 1"" X 2"" Fish Hook Back Lead and Nickel Compliant Petal Filigree Brass Metal Dangle Earrings",2.00
Petal Filigree Brass Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20180712/ME1841-MG-1X2-398806-200-01.jpg,,"Style No : 398806 Color : Matte gold Theme : Filigree  Size : 1"" X 2"" Fish Hook Back Lead and Nickel Compliant Petal Filigree Brass Metal Dangle Earrings",2.00
Petal Filigree Brass Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20180712/ME1841-MS-1X2-398807-200-01.jpg,,"Style No : 398807 Color : Matte Silver Theme : Filigree  Size : 1"" X 2"" Fish Hook Back Lead and Nickel Compliant Petal Filigree Brass Metal Dangle Earrings",2.00
Crystal Round Bloom Metal Flower Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190108/MSE6693-MG-17X2-422050-375-01.jpg,,"Style No : 422050 Color : Matte gold Theme : Flower & Leaf  Size :  1.7"" X 2"" Post Back Lead and Nickel Compliant Crystal Round Bloom Metal Flower Dangle Earrings",3.75
Crystal Round Bloom Metal Flower Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190108/MSE6693-MRSG-17X2-422051-375-01.jpg,,"Style No : 422051 Color : Matte Rose Gold Theme : Flower & Leaf  Size :  1.7"" X 2"" Post Back Lead and Nickel Compliant Crystal Round Bloom Metal Flower Dangle Earrings",3.75
Crystal Round Bloom Metal Flower Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190108/MSE6693-MS-17X2-422052-375-01.jpg,,"Style No : 422052 Color : Matte Silver Theme : Flower & Leaf  Size :  1.7"" X 2"" Post Back Lead and Nickel Compliant Crystal Round Bloom Metal Flower Dangle Earrings",3.75
Leaf Shaped Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190108/ME4086-SV-06X17-422021-275-01.jpg,,"Style No : 422021 Color : Silver  Size : 0.6"" X 1.7"" Post Back Lead and Nickel Compliant Leaf Shaped Metal Dangle Earrings",2.75
Leaf Shaped Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190108/ME4086-RSG-06X17-422020-275-01.jpg,,"Style No : 422020 Color : Rose Gold   Size : 0.6"" X 1.7"" Post Back Lead and Nickel Compliant Leaf Shaped Metal Dangle Earrings",2.75
Leaf Shaped Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190108/ME4086-GD-SV-06X17-422019-275-01.jpg,,"Style No : 422019 Color : Gold, Silver  Size : 0.6"" X 1.7"" Post Back Lead and Nickel Compliant Leaf Shaped Metal Dangle Earrings",2.75
Leaf Shaped Metal Dangle Earrings,JEWELRY;EARRING/METAL,images/20190108/ME4086-GD-06X17-422018-275-01.jpg,,"Style No : 422018 Color : Gold  Size : 0.6"" X 1.7"" Post Back Lead and Nickel Compliant Leaf Shaped Metal Dangle Earrings",2.75
Textured Metal Hoop Earrings,JEWELRY;EARRING/METAL,images/20190110/ME5886-RH-4L-422574-450-01.jpg,,"Style No : 422574 Color : Rhodium  Size : 4"" L Post Back Textured Metal Hoop Earrings",4.50
Braided Metal Earrings,JEWELRY;EARRING/METAL,images/20190110/ME5884-RH-225L-422572-525-01.jpg,images/20190110/des_img/ME5884-RH-225L-422572-525-01-1.jpg,"Style No : 422572 Color : Rhodium  Size : 2.25"" L Post Back Braided Metal Earrings",5.25
Braided Metal Earrings,JEWELRY;EARRING/METAL,images/20190110/ME5884-BK-225L-422570-525-01.jpg,images/20190110/des_img/ME5884-BK-225L-422570-525-01-1.jpg,"Style No : 422570 Color : Black  Size : 2.25"" L Post Back Braided Metal Earrings",5.25
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20190108/FE3037-WGD-AMZ-1X2-421988-375-01.jpg,,"Style No : 421988 Color : Mint, Worn Gold  Size : 1"" X 2"" Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
Braided Metal Earrings,JEWELRY;EARRING/METAL,images/20190110/ME5884-BK-225L-422570-525-01.jpg,images/20190110/des_img/ME5884-BK-225L-422570-525-01-1.jpg,"Style No : 422570 Color : Black  Size : 2.25"" L Post Back Braided Metal Earrings",5.25
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20190108/FE3037-WGD-AMZ-1X2-421988-375-01.jpg,,"Style No : 421988 Color : Mint, Worn Gold  Size : 1"" X 2"" Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20180420/FE3037-WGD-GRY-1X2-387655-375-01.jpg,,"Style No : 387655 Color : Gray, Worn Gold  Size : 1"" X 2""  Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20180420/FE3037-WGD-JET-1X2-387656-375-01.jpg,,"Style No : 387656 Color : Jet Black, Worn Gold  Size : 1"" X 2""  Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20180420/FE3037-WGD-WHT-1X2-387659-375-01.jpg,,"Style No : 387659 Color : White, Worn Gold  Size : 1"" X 2""  Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
Semi Precious Stone Detail Metal Teardrop Earrings,JEWELRY;EARRING/FASHION,images/20180625/FE3037-WGD-NAT-1X2-396446-375-01.jpg,,"Style No : 396446 Color : Neutral, Worn Gold  Size : 1"" X 2"" Fish Hook Back Semi Precious Stone Detail Metal Teardrop Earrings",3.75
3pairs - Enamel Fruit Cocktail Stud Earrings,JEWELRY;EARRING/FASHION,images/20190108/SE0982-@GD-MLT@3P-06L@421921@375@01.jpg,,"Style No : 421921 Color : Gold, Multi Theme : Fruits/Food  Size : 0.6"" L Post Back Lead and Nickel Compliant 3Pairs - Enamel Fruit Cocktail Stud Earrings",3.75
3pairs - Enamel Fruit Cocktail Stud Earrings,JEWELRY;EARRING/FASHION,images/20190108/SE0981-@GD-MLT@3PAIRS-06L@421920@375@01.jpg,,"Style No : 421920 Color : Gold, Multi Theme : Fruits/Food  Size : 0.6"" L Post Back Lead and Nickel Compliant 3Pairs - Enamel Fruit Cocktail Stud Earrings",3.75
3pairs - Enamel Fruit Cocktail Stud Earrings,JEWELRY;EARRING/FASHION,images/20190108/SE0980-@GD-MLT@3P-07L@421919@375@01.jpg,,"Style No : 421919 Color : Gold, Multi Theme : Fruits/Food  Size : 0.7"" L Post Back Lead and Nickel Compliant 3Pairs - Enamel Fruit Cocktail Stud Earrings",3.75
Filigree Metal Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190108/FE2244-WG-MIN-125X225-421946-275-01.jpg,,"Style No : 421946 Color : Mint, Worn Gold Theme : Filigree  Size : 1.25"" x 2.25"" Fish Hook Back Lead and Nickel Compliant Filigree Metal Dangle Earrings",2.75
Cut Out Round Wood Thread Ball Earrings,JEWELRY;EARRING/FASHION,images/20190108/FE2136-G-LAV-2X25-421954-675-01.jpg,,"Style No : 421954 Color : Gold, Lavender Theme : Wood  Size : 2"" x 2.5"" Post Back Lead and Nickel Compliant Cut Out Round Wood Thread Ball Earrings",6.75
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1286-BK-JET-1X25-421796-375-01.jpg,,"Style No : 421796 Color : Black  Size : 1"" x 2.5""   Post Back Crystal Marquise Cluster Evening Earrings",3.75
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1286-G-AME-1X25-421798-375-01.jpg,,"Style No : 421798 Color : Amethyst   Size : 1"" x 2.5""   Post Back Crystal Marquise Cluster Evening Earrings",3.75
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1286-G-EME-1X25-421800-375-01.jpg,,"Style No : 421800 Color : Emerald, Gold  Size : 1"" x 2.5""   Post Back Crystal Marquise Cluster Evening Earrings",3.75
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1286-G-SA-1X25-421802-375-01.jpg,,"Style No : 421802 Color : Gold, Sapphire  Size : 1"" x 2.5""   Post Back Crystal Marquise Cluster Evening Earrings",3.75
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-BK-JET-08X225-421807-350-01.jpg,,"Style No : 421807 Color : Jet Black  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-G-AME-08X225-421808-350-01.jpg,,"Style No : 421808 Color : Purple   Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-G-CRY-08X225-421809-350-01.jpg,,"Style No : 421809 Color : Clear, Gold  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-G-LCT-08X225-421811-350-01.jpg,,"Style No : 421811 Color : Gold, Lt Col Topaz  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-G-SI-08X225-421813-350-01.jpg,,"Style No : 421813 Color : Red, Siam  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-RG-PEA-08X225-421814-350-01.jpg,,"Style No : 421814 Color : Peach  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190107/EVE1289-S-AB-08X225-421815-350-01.jpg,,"Style No : 421815 Color : AB, Silver  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Crystal Marquise Cluster Evening Earrings,JEWELRY;EARRING/EVENING,images/20190108/EVE1289-S-CRY-08X225-422159-350-01.jpg,,"Style No : 422159 Color : Clear, Silver  Size : 0.8"" x 2.25""  Post Back Crystal Marquise Cluster Evening Earrings",3.50
Thread Oval Metal Leaf Drop Earrings,JEWELRY;EARRING/FASHION,images/20190107/FE2138-G-RED-1X225-421824-475-01.jpg,,"Style No : 421824 Color : Gold, Red Theme : Flower & Leaf  Size : 1"" x 2.25"" Post Back Lead and Nickel Compliant Thread Oval Metal Leaf Drop Earrings",4.75
Thread Oval Metal Leaf Drop Earrings,JEWELRY;EARRING/FASHION,images/20190107/FE2138-G-LOLV-1X225-421822-475-01.jpg,,"Style No : 421822 Color : Gold, Olive Green Theme : Flower & Leaf  Size : 1"" x 2.25"" Post Back Lead and Nickel Compliant Thread Oval Metal Leaf Drop Earrings",4.75
Thread Oval Metal Leaf Drop Earrings,JEWELRY;EARRING/FASHION,images/20190107/FE2138-G-LMST-1X225-421821-475-01.jpg,,"Style No : 421821 Color : Gold, Mustard Theme : Flower & Leaf  Size : 1"" x 2.25"" Post Back Lead and Nickel Compliant Thread Oval Metal Leaf Drop Earrings",4.75
Hammered Metal Hoop Earrings,JEWELRY;EARRING/METAL,images/20190105/ME1320-RH-225L-421683-300-01.jpg,,"Style No : 421683 Color : Rhodium  Size : 2.25"" L Post Back Lead and Nickel Compliant Hammered Metal Hoop Earrings",3.00
Metal Hoop Earrings,JEWELRY;EARRING/METAL,images/20190105/ME1133-RD-175X25-421660-225-01.jpg,,"Style No : 421660 Color : Rhodium  Size : 1.75"" x 2.5"" Lead and Nickel Compliant Metal Hoop Earrings",2.25
Textured Starfish Wire Wrapped Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190105/FE925-SB-TQ-2X3-421690-350-01.jpg,,"Style No : 421690 Color : Silver Burnished, Turquoise Theme : Sea Life, Starfish  Size : 2"" X 3""   Post Back Lead and Nickel Compliant Textured Starfish Wire Wrapped Dangle Earrings",3.50
Embossed Metal Heart Dangle Earrings,JEWELRY;EARRING/FASHION,images/20190104/MSE6864-GD-125X18-421654-300-01.jpg,,"Style No : 421654 Color : Gold, Green Theme : Heart  Size : 1.25"" x 1.8""  Fish Hook Back Embossed Metal Heart Dangle Earrings",3.00
Textured Metal Hoop Earrings,JEWELRY;EARRING/METAL,images/20190104/ME1359-WS-175L-421604-250-01.jpg,,"Style No : 421604 Color : Worn Silver  Size : 1.75"" L  Omega Closure Lead and Nickel Compliant Textured Metal Hoop Earrings",2.50
