Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
"Fur Mama Metal Stretch Bracelet 
",JEWELRY;BRACELET/METAL,images/20190912/SB7973-@PT-MT@STR-065H@457459@425@01.jpg,,"Style No : 457459 Color : Antique Gold, Antique Rhodium, Patina Verdigris Theme : Animal, Message  Size : 0.65"" H  Stretchable Lead and Nickel Compliant Fur Mama Metal Stretch Bracelet",4.25
"Mama Metal Stretch Bracelet 
",JEWELRY;BRACELET/METAL,images/20190912/SB7974-@MTB@STR-05H@457460@425@01.jpg,,"Style No : 457460 Color : Antique Gold, Antique Silver, Copper Burnished Theme : Animal, Message  Size : 0.5"" H  Stretchable Lead and Nickel Compliant Mama Metal Stretch Bracelet",4.25
"Mama Metal Stretch Bracelet 
",JEWELRY;BRACELET/METAL,images/20190912/SB7974-@PT-MT@STR-05H@457461@425@01.jpg,,"Style No : 457461 Color : Antique Gold, Copper Burnished, Patina Verdigris Theme : Animal, Message  Size : 0.5"" H  Stretchable Lead and Nickel Compliant Mama Metal Stretch Bracelet",4.25
Metal Block Stretch Bracelet ,JEWELRY;BRACELET/METAL,images/20190918/SB330-@WG@STR-06H@458781@600@02.jpg,,"Style No : 458781 Color : Worn Gold  Size : 0.6"" H  Stretchable Lead and Nickel Compliant Metal Block Stretch Bracelet",6.00
Metal Block Stretch Bracelet ,JEWELRY;BRACELET/METAL,images/20190918/SB330-@WS@STR-06H@458784@600@02.jpg,,"Style No : 458784 Color : Worn Silver  Size : 0.6"" H  Stretchable Lead and Nickel Compliant Metal Block Stretch Bracelet",6.00
Antique Pattern Cuff Metal Bracelet ,JEWELRY;BRACELET/METAL,images/20190918/CFB1264-@WS@CUFF-04H@458704@425@01.jpg,images/20190918/des_img/CFB1264-@WS@CUFF-04H@458704@425@01@1.jpg,"Style No : 458704 Color : Worn Silver  Size : 0.4"" H  Cuff Lead and Nickel Compliant Antique Pattern Cuff Metal Bracelet",4.25
Antique Pattern Cuff Metal Bracelet ,JEWELRY;BRACELET/METAL,images/20190918/CFB1264-@WG@CUFF-04H@458705@425@01.jpg,images/20190918/des_img/CFB1264-@WG@CUFF-04H@458705@425@01@1.jpg,"Style No : 458705 Color : Worn Gold  Size : 0.4"" H  Cuff Lead and Nickel Compliant Antique Pattern Cuff Metal Bracelet",4.25
Turquoise Stone Antique Pattern Cuff Bracelet ,JEWELRY;BRACELET/CUFF,images/20190918/CFB1261-@WG@CUFF-075H@458709@525@01.jpg,images/20190918/des_img/CFB1261-@WG@CUFF-075H@458709@525@01@1.jpg,"Style No : 458709 Color : Turquoise, Worn Gold  Size : 0.75"" H  Cuff Lead and Nickel Compliant Turquoise Stone Antique Pattern Cuff Bracelet",5.25
Turquoise Stone Antique Pattern Cuff Bracelet ,JEWELRY;BRACELET/CUFF,images/20190918/CFB1261-@WS@CUFF-075H@458710@525@01.jpg,images/20190918/des_img/CFB1261-@WS@CUFF-075H@458710@525@01@1.jpg,"Style No : 458710 Color : Turquoise, Worn Silver  Size : 0.75"" H  Cuff Lead and Nickel Compliant Turquoise Stone Antique Pattern Cuff Bracelet",5.25
Serape Faux Leather Tassel Key Ring /bracelet,JEWELRY;BRACELET/FASHION,images/20190918/FB0040-@SER@375D-85L@458881@575@02.jpg,images/20190918/des_img/FB0040-@SER@375D-85L@458881@575@02@1.jpg,"Style No : 458881 Color : Multi Theme : Tassel  Size : 3.75"" D, 8.5""L   Bracelet / Key Ring  Key Not include Lead and Nickel Compliant Serape Faux Leather Tassel Key Ring /Bracelet",5.75
Serape Faux Leather Tassel Key Ring /bracelet,JEWELRY;BRACELET/FASHION,images/20190918/FB0043-@SER@375D-85L@458882@575@02.jpg,images/20190918/des_img/FB0043-@SER@375D-85L@458882@575@02@1.jpg,"Style No : 458882 Color : Multi Theme : Tassel  Size : 3.75"" D, 8.5""L   Bracelet / Key Ring  Key Not include Lead and Nickel Compliant Serape Faux Leather Tassel Key Ring /Bracelet",5.75
Semi Precious Fearless Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190916/MSB6496-11@BRW-FEARLESS@025H-6mm@457923@350@01.jpg,,"Style No : 457923 Color : Brown, Gold Theme : Message  Size : 0.25"" H Bead Size : 6mm  Stretchable Lead and Nickel Compliant Semi Precious Fearless Stretch Bracelet",3.50
Semi Precious Bless Your Heart Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190916/MSB6496-7@BRW-BLESS_YOUR_HEART@025H-6mm@457937@350@01.jpg,,"Style No : 457937 Color : Brown, Gold Theme : Message  Size : 0.25"" H Bead Size : 6mm  Stretchable Lead and Nickel Compliant Semi Precious Bless Your Heart Stretch Bracelet",3.50
Semi Precious Bless Your Heart Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190916/MSB6496-7@NAT-BLESS_YOUR_HEART@025H-6mm@457939@350@01.jpg,,"Style No : 457939 Color : Neutral Theme : Message  Size : 0.25"" H Bead Size : 6mm  Stretchable Lead and Nickel Compliant Semi Precious Bless Your Heart Stretch Bracelet",3.50
Metal Flower Stretch Bracelet ,JEWELRY;BRACELET/METAL,images/20190917/SB480-@WG@STR-125H@458342@525@02.jpg,,"Style No : 458342 Color : Worn Gold Theme : Flower & Leaf  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Metal Flower Stretch Bracelet",5.25
Metal Flower Stretch Bracelet ,JEWELRY;BRACELET/METAL,images/20190917/SB480-@WG-WS@STR-125H@458343@525@02.jpg,,"Style No : 458343 Color : Worn Gold, Worn Silver Theme : Flower & Leaf  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Metal Flower Stretch Bracelet",5.25
Embossed Antique Metal Stretch Bracelet ,JEWELRY;BRACELET/METAL,images/20190914/SB08720-@AS@STR-03H@457820@375@01.jpg,,"Style No : 457820 Color : Antique Silver Theme : Animal, Owl  Size : 0.3"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08722-@AS@STR-035H@457822@375@01.jpg,,"Style No : 457822 Color : Antique Silver Theme : Butterfly  Size : 0.35"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08723-@AS@STR-04H@457823@375@01.jpg,,"Style No : 457823 Color : Antique Silver Theme : Reptile  Size : 0.4"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08724-@AS@STR-05H@457824@375@01.jpg,,"Style No : 457824 Color : Antique Silver Theme : Sea Life, Starfish  Size : 0.5"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08725-@AS@STR-05H@457825@375@01.jpg,,"Style No : 457825 Color : Antique Silver Theme : Cross, Religious  Size : 0.5"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08726-@AS@STR-075H@457826@375@01.jpg,,"Style No : 457826 Color : Antique Silver Theme : Bug  Size : 0.75"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
Embossed Antique Metal Stretch Bracelet,JEWELRY;BRACELET/METAL,images/20190914/SB08727-@AS@STR-06H@457827@375@01.jpg,,"Style No : 457827 Color : Antique Silver Theme : Tree of Life  Size : 0.6"" H  Stretchable Lead and Nickel Compliant Embossed Antique Metal Stretch Bracelet",3.75
2pcs - Colorful Stone Disc Bead Metal Stretch Bracelets,JEWELRY;BRACELET/FASHION,images/20190916/MLB6560-@GRN-MLT@2P-08H@458008@425@01.jpg,images/20190916/des_img/MLB6560-@GRN-MLT@2P-08H@458008@425@01@1.jpg,"Style No : 458008 Color : Green, Multi  Size : 0.8"" H  Stretchable Lead and Nickel Compliant 2PCS - Colorful Stone Disc Bead Metal Stretch Bracelets",4.25
2pcs - Colorful Stone Disc Bead Metal Stretch Bracelets,JEWELRY;BRACELET/FASHION,images/20190916/MLB6560-@MLT@2P-08H@458009@425@01.jpg,images/20190916/des_img/MLB6560-@MLT@2P-08H@458009@425@01@1.jpg,"Style No : 458009 Color : Gold, Multi  Size : 0.8"" H  Stretchable Lead and Nickel Compliant 2PCS - Colorful Stone Disc Bead Metal Stretch Bracelets",4.25
2pcs - Colorful Stone Disc Bead Metal Stretch Bracelets,JEWELRY;BRACELET/FASHION,images/20190916/MLB6560-@MNT-MLT@2P-08H@458010@425@01.jpg,images/20190916/des_img/MLB6560-@MNT-MLT@2P-08H@458010@425@01@1.jpg,"Style No : 458010 Color : Gold, Multi  Size : 0.8"" H  Stretchable Lead and Nickel Compliant 2PCS - Colorful Stone Disc Bead Metal Stretch Bracelets",4.25
2pcs - Colorful Stone Disc Bead Metal Stretch Bracelets,JEWELRY;BRACELET/FASHION,images/20190916/MLB6560-@WH-MLT@2P-08H@458011@425@01.jpg,images/20190916/des_img/MLB6560-@WH-MLT@2P-08H@458011@425@01@1.jpg,"Style No : 458011 Color : Multi, White  Size : 0.8"" H  Stretchable Lead and Nickel Compliant 2PCS - Colorful Stone Disc Bead Metal Stretch Bracelets",4.25
Secret Box _  Key Ring Bracelet ,JEWELRY;BRACELET/FASHION,images/20190919/FB40009-@RD@3D-525L@458982@525@01.jpg,,"Style No : 458982 Color : Gold, Red  Size : 3"" D, 5.25"" L Lead and Nickel Compliant Secret Box _  Key Ring Bracelet",5.25
Floral Crystal Rhinestone Evening Bracelet ,JEWELRY;BRACELET/EVENING,images/20190918/EVB8680-@G-CRY@ADJ-1H@458660@475@01.jpg,images/20190918/des_img/EVB8680-@G-CRY@ADJ-1H@458660@475@01@1.jpg,"Style No : 458660 Color : Clear, Gold Theme : Flower & Leaf  Size : 1"" H  Adjustable Floral Crystal Rhinestone Evening Bracelet",4.75
Floral Crystal Rhinestone Evening Bracelet ,JEWELRY;BRACELET/EVENING,images/20190918/EVB8680-@S-CRY@ADJ-1H@458661@475@01.jpg,images/20190918/des_img/EVB8680-@S-CRY@ADJ-1H@458661@475@01@1.jpg,"Style No : 458661 Color : Clear, Silver Theme : Flower & Leaf  Size : 1"" H  Adjustable Floral Crystal Rhinestone Evening Bracelet",4.75
"
Marquise Crystal Rhinestone Evening Bracelet ",JEWELRY;BRACELET/EVENING,images/20190918/EVB8670-@G-AB@ADJ-065H@458657@425@01.jpg,images/20190918/des_img/EVB8670-@G-AB@ADJ-065H@458657@425@01@1.jpg,"Style No : 458657 Color : AB, Gold  Size :0.65"" H  Adjustable Marquise Crystal Rhinestone Evening Bracelet",4.25
"
Marquise Crystal Rhinestone Evening Bracelet ",JEWELRY;BRACELET/EVENING,images/20190918/EVB8670-@S-AB@ADJ-065H@458658@425@01.jpg,images/20190918/des_img/EVB8670-@S-AB@ADJ-065H@458658@425@01@1.jpg,"Style No : 458658 Color : AB, Silver  Size :0.65"" H  Adjustable Marquise Crystal Rhinestone Evening Bracelet",4.25
"
Teardrop Glass Crystal Evening Stretch Bracelet ",JEWELRY;BRACELET/EVENING,images/20190918/EVB8664-@G-SA@STR-05H@458652@475@02.jpg,,"Style No : 458652 Color : Gold, Lt Col Topaz  Size :0.5"" H  Stretchable Teardrop Glass Crystal Evening Stretch Bracelet",4.75
Snake Bangle Bracelet ,JEWELRY;BRACELET/METAL,images/20190916/MB0126-@RH-XX@2H-275D@458151@425@01.jpg,images/20190916/des_img/MB0126-@RH-XX@2H-275D@458151@425@01@1.jpg,"Style No : 458151 Color : Rhodium Theme : Animal, Reptile  Size : 2"" H, 2.75"" D Lead and Nickel Compliant Snake Bangle Bracelet",4.25
Animal Pattern Chunky Metal Hinged Bracelet,JEWELRY;BRACELET/FASHION,images/20190914/FB2282-@G-GY@HGD-225H@457795@750@04.jpg,images/20190914/des_img/FB2282-@G-GY@HGD-225H@457795@750@04@1.jpg,"Style No : 457795 Color : Gold, Gray Theme : Animal  Size : 2.25"" H Hinged Closure Lead and Nickel Compliant Animal Pattern Chunky Metal Hinged Bracelet",7.50
Animal Pattern Chunky Metal Hinged Bracelet,JEWELRY;BRACELET/FASHION,images/20190914/FB2282-@G-YE@HGD-225H@457796@750@04.jpg,images/20190914/des_img/FB2282-@G-YE@HGD-225H@457796@750@04@1.jpg,"Style No : 457796 Color : Gold, Yellow Theme : Animal  Size : 2.25"" H Hinged Closure Lead and Nickel Compliant Animal Pattern Chunky Metal Hinged Bracelet",7.50
Animal Pattern Chunky Metal Hinged Bracelet,JEWELRY;BRACELET/FASHION,images/20190914/FB2283-@R-GY@HGD-225H@457798@750@04.jpg,images/20190914/des_img/FB2283-@R-GY@HGD-225H@457798@750@04@1.jpg,"Style No : 457798 Color : Gray, Rhodium Theme : Animal  Size : 2.25"" H Hinged Closure Lead and Nickel Compliant Animal Pattern Chunky Metal Hinged Bracelet",7.50
Faux Leather Metal Magnetic Bracelet,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2533-@BGD@MAG-025H@457838@450@01.jpg,images/20190916/des_img/FB1-2533-@BGD@MAG-025H@457838@450@01@1.jpg,"Style No : 457838 Color : Burgundy, Gold  Size : 0.25"" H Magnetic Closure Lead and Nickel Compliant Faux Leather Metal Magnetic Bracelet",4.50
Faux Leather Metal Magnetic Bracelet,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2533-@GRY@MAG-025H@457839@450@01.jpg,images/20190916/des_img/FB1-2533-@GRY@MAG-025H@457839@450@01@1.jpg,"Style No : 457839 Color : Gold, Gray  Size : 0.25"" H Magnetic Closure Lead and Nickel Compliant Faux Leather Metal Magnetic Bracelet",4.50
Faux Leather Metal Magnetic Bracelet,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2533-@IV@MAG-025H@457840@450@01.jpg,images/20190916/des_img/FB1-2533-@IV@MAG-025H@457840@450@01@1.jpg,"Style No : 457840 Color : Gold, Ivory  Size : 0.25"" H Magnetic Closure Lead and Nickel Compliant Faux Leather Metal Magnetic Bracelet",4.50
Faux Leather Metal Magnetic Bracelet ,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2533-@TAN@MAG-025H@457842@450@01.jpg,images/20190916/des_img/FB1-2533-@TAN@MAG-025H@457842@450@01@1.jpg,"Style No : 457842 Color : Gold, Tan  Size : 0.25"" H Lead and Nickel Compliant Faux Leather Metal Magnetic Bracelet",4.50
Faux Leather Metal Magnetic Bracelet,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2533-@TT@MAG-025H@457843@450@01.jpg,images/20190916/des_img/FB1-2533-@TT@MAG-025H@457843@450@01@1.jpg,"Style No : 457843 Color : Gold, Tan Theme : Leopard  Size : 0.25"" H Magnetic Closure Lead and Nickel Compliant Faux Leather Metal Magnetic Bracelet",4.50
Animal Pattern Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190916/FB1-2530-@JET@CUFF-04H@457837@450@01.jpg,,"Style No : 457837 Color : Gold, Jet Black Theme : Animal  Size : 0.4"" H Cuff Lead and Nickel Compliant Animal Pattern Cuff Bracelet",4.50
"
Natural Stone Statement Tribal Cuff Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/CFB7215-@SB-TQ@CUFF-12H@457363@725@015.jpg,images/20190912/des_img/CFB7215-@SB-TQ@CUFF-12H@457363@725@015@1.jpg,"Style No : 457363 Color : Silver Burnished, Turquoise Theme : Tribal  Size : 1.2""H  Cuff Lead and Nickel Compliant Natural Stone Statement Tribal Cuff Bracelet",7.25
"
Natural Stone Statement Tribal Cuff Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/CFB7215-@SB-MT@CUFF-12H@457364@725@015.jpg,images/20190912/des_img/CFB7215-@SB-MT@CUFF-12H@457364@725@015@1.jpg,"Style No : 457364 Color : Multi, Silver Burnished Theme : Tribal  Size : 1.2""H  Cuff Lead and Nickel Compliant Natural Stone Statement Tribal Cuff Bracelet",7.25
"
Natural Stone Statement Tribal Cuff Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/CFB7215-@SB-WT@CUFF-12H@457365@725@015.jpg,images/20190912/des_img/CFB7215-@SB-WT@CUFF-12H@457365@725@015@1.jpg,"Style No : 457365 Color : Silver Burnished, White Theme : Tribal  Size : 1.2""H  Cuff Lead and Nickel Compliant Natural Stone Statement Tribal Cuff Bracelet",7.25
"
Natural Stone Statement Tribal Cuff Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/CFB7215-@SB-RD@CUFF-12H@457366@725@015.jpg,images/20190912/des_img/CFB7215-@SB-RD@CUFF-12H@457366@725@015@1.jpg,"Style No : 457366 Color : Red, Silver Burnished Theme : Tribal  Size : 1.2""H  Cuff Lead and Nickel Compliant Natural Stone Statement Tribal Cuff Bracelet",7.25
Floral Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7212-@SB-TQ@CUFF-27H@457339@750@02.jpg,images/20190912/des_img/CFB7212-@SB-TQ@CUFF-27H@457339@750@02@1.jpg,"Style No : 457339 Color : Silver Burnished, Turquoise Theme : Flower & Leaf, Tribal  Size : 2.7""H  Cuff Lead and Nickel Compliant Floral Natural Stone Tribal Cuff Bracelet",7.50
Floral Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7212-@SB-WT@CUFF-27H@457340@750@02.jpg,images/20190912/des_img/CFB7212-@SB-WT@CUFF-27H@457340@750@02@1.jpg,"Style No : 457340 Color : Silver Burnished, White Theme : Flower & Leaf, Tribal  Size : 2.7""H  Cuff Lead and Nickel Compliant Floral Natural Stone Tribal Cuff Bracelet",7.50
Floral Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7212-@SB-RD@CUFF-27H@457341@750@02.jpg,images/20190912/des_img/CFB7212-@SB-RD@CUFF-27H@457341@750@02@1.jpg,"Style No : 457341 Color : Red, Silver Burnished Theme : Flower & Leaf, Tribal  Size : 2.7""H  Cuff Lead and Nickel Compliant Floral Natural Stone Tribal Cuff Bracelet",7.50
Teardrop Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7211-@SB-TQ@CUFF-25H@457344@800@02.jpg,images/20190912/des_img/CFB7211-@SB-TQ@CUFF-25H@457344@800@02@1.jpg,"Style No : 457344 Color : Silver Burnished, Turquoise Theme : Tribal  Size : 2.5""H  Cuff Lead and Nickel Compliant Teardrop Natural Stone Tribal Cuff Bracelet",8.00
Teardrop Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7211-@SB-WT@CUFF-25H@457345@800@02.jpg,images/20190912/des_img/CFB7211-@SB-WT@CUFF-25H@457345@800@02@1.jpg,"Style No : 457345 Color : Silver Burnished, White Theme : Tribal  Size : 2.5""H  Cuff Lead and Nickel Compliant Teardrop Natural Stone Tribal Cuff Bracelet",8.00
Teardrop Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/CFB7211-@SB-RD@CUFF-25H@457346@800@02.jpg,images/20190912/des_img/CFB7211-@SB-RD@CUFF-25H@457346@800@02@1.jpg,"Style No : 457346 Color : Red, Silver Burnished Theme : Tribal  Size : 2.5""H  Cuff Lead and Nickel Compliant Teardrop Natural Stone Tribal Cuff Bracelet",8.00
Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/CUFF,images/20190912/CFB1321-@PT-TQ@CUFF-275H@457342@825@02.jpg,images/20190912/des_img/CFB1321-@PT-TQ@CUFF-275H@457342@825@02@1.jpg,"Style No : 457342 Color : Rhodium Burnished, Turquoise Theme : Tribal  Size : 2.75""H  Cuff Lead and Nickel Compliant Natural Stone Tribal Cuff Bracelet",8.25
Natural Stone Tribal Cuff Bracelet ,JEWELRY;BRACELET/CUFF,images/20190912/CFB1321-@SB-TQ@CUFF-275H@457343@825@02.jpg,images/20190912/des_img/CFB1321-@SB-TQ@CUFF-275H@457343@825@02@1.jpg,"Style No : 457343 Color : Silver Burnished, Turquoise Theme : Tribal  Size : 2.75""H  Cuff Lead and Nickel Compliant Natural Stone Tribal Cuff Bracelet",8.25
Natural Stone Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB7213-@SB-TQ@STR-14H@457359@825@02.jpg,,"Style No : 457359 Color : Silver Burnished, Turquoise  Size : 1.4"" H  Stretchable Lead and Nickel Compliant Natural Stone Stretch Bracelet",8.25
Natural Stone Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB7213-@SB-MT@STR-14H@457360@825@02.jpg,,"Style No : 457360 Color : Multi, Silver Burnished  Size : 1.4"" H  Stretchable Lead and Nickel Compliant Natural Stone Stretch Bracelet",8.25
Natural Stone Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB7213-@SB-RD@STR-14H@457361@825@02.jpg,,"Style No : 457361 Color : Red, Silver Burnished  Size : 1.4"" H  Stretchable Lead and Nickel Compliant Natural Stone Stretch Bracelet",8.25
Natural Stone Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB7213-@SB-WT@STR-14H@457362@825@02.jpg,,"Style No : 457362 Color : Silver Burnished, White  Size : 1.4"" H  Stretchable Lead and Nickel Compliant Natural Stone Stretch Bracelet",8.25
Marvel Stone Antique Metal Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190912/SB1318-@SB-TQ@STR-125H@457347@900@015.jpg,,"Style No : 457347 Color : Silver Burnished, Turquoise  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Marvel Stone Antique Metal Stretch Bracelet",9.00
Marvel Stone Antique Metal Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190912/SB1318-@SB-BK@STR-125H@457348@900@015.jpg,,"Style No : 457348 Color : Black, Silver Burnished  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Marvel Stone Antique Metal Stretch Bracelet",9.00
Marvel Stone Antique Metal Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190912/SB1318-@SB-RD@STR-125H@457349@900@015.jpg,,"Style No : 457349 Color : Red, Silver Burnished  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Marvel Stone Antique Metal Stretch Bracelet",9.00
Marvel Stone Antique Metal Stretch Bracelet,JEWELRY;BRACELET/STRETCH,images/20190912/SB1318-@SB-WT@STR-125H@457350@900@015.jpg,,"Style No : 457350 Color : Silver Burnished, White  Size : 1.25"" H  Stretchable Lead and Nickel Compliant Marvel Stone Antique Metal Stretch Bracelet",9.00
Oval Marvel Stone Antique Metal Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB1317-@SB-TQ@STR-1H@457351@900@02.jpg,,"Style No : 457351 Color : Silver Burnished, Turquoise  Size : 1"" H  Stretchable Lead and Nickel Compliant Oval Marvel Stone Antique Metal Stretch Bracelet",9.00
Oval Marvel Stone Antique Metal Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB1317-@SB-BK@STR-1H@457352@900@02.jpg,,"Style No : 457352 Color : Black, Silver  Size : 1"" H  Stretchable Lead and Nickel Compliant Oval Marvel Stone Antique Metal Stretch Bracelet",9.00
Oval Marvel Stone Antique Metal Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB1317-@SB-RD@STR-1H@457353@900@02.jpg,,"Style No : 457353 Color : Red, Silver Burnished  Size : 1"" H  Stretchable Lead and Nickel Compliant Oval Marvel Stone Antique Metal Stretch Bracelet",9.00
Oval Marvel Stone Antique Metal Stretch Bracelet ,JEWELRY;BRACELET/STRETCH,images/20190912/SB1317-@SB-WT@STR-1H@457354@900@02.jpg,,"Style No : 457354 Color : Silver Burnished, White  Size : 1"" H  Stretchable Lead and Nickel Compliant Oval Marvel Stone Antique Metal Stretch Bracelet",9.00
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7146-@BK@STR-16H@457332@575@03.jpg,,"Style No : 457332 Color : Black  Size : 1.6"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7146-@IV@STR-16H@457334@575@03.jpg,,"Style No : 457334 Color : Ivory  Size : 1.6"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7146-@YE@STR-16H@457338@575@03.jpg,,"Style No : 457338 Color : Yellow  Size : 1.6"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7145-@GN@STR-225H@457326@575@03.jpg,,"Style No : 457326 Color : Green  Size : 2.25"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7145-@IV@STR-225H@457327@575@03.jpg,,"Style No : 457327 Color : Ivory  Size : 2.25"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Chunky Natural Stone Beaded Stretch Bracelet ",JEWELRY;BRACELET/FASHION,images/20190912/SB7145-@RD@STR-225H@457329@575@03.jpg,,"Style No : 457329 Color : Red  Size : 2.25"" H  Stretchable Lead and Nickel Compliant Chunky Natural Stone Beaded Stretch Bracelet",5.75
"
Metal Stretch Bracelet ",JEWELRY;BRACELET/METAL,images/20190913/SB314-@MBL@STR-025H@457563@375@01.jpg,,"Style No : 457563 Color : Blue  Size : 0.25"" H  Stretchable Lead and Nickel Compliant Metal Stretch Bracelet",3.75
Multi Faux Leather Strap Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/MGB7244-@GY@MAG-125H-75L@457466@450@01.jpg,images/20190912/des_img/MGB7244-@GY@MAG-125H-75L@457466@450@01@1.jpg,"Style No : 457466 Color : Gold, Gray  Size : 1.25"" H, 7.5"" L Lead and Nickel Compliant Multi Faux Leather Strap Bracelet",4.50
Multi Faux Leather Strap Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/MGB7244-@BR@MAG-125H-75L@457467@450@01.jpg,images/20190912/des_img/MGB7244-@BR@MAG-125H-75L@457467@450@01@1.jpg,"Style No : 457467 Color : Brown, Gold  Size : 1.25"" H, 7.5"" L Lead and Nickel Compliant Multi Faux Leather Strap Bracelet",4.50
Multi Faux Leather Strap Bracelet ,JEWELRY;BRACELET/FASHION,images/20190912/MGB7244-@NT@MAG-125H-75L@457468@450@01.jpg,images/20190912/des_img/MGB7244-@NT@MAG-125H-75L@457468@450@01@1.jpg,"Style No : 457468 Color : Gold, Neutral  Size : 1.25"" H, 7.5"" L Lead and Nickel Compliant Multi Faux Leather Strap Bracelet",4.50
4pcs - Snowflake Crystal Bead Stretch Layered Bracelets,JEWELRY;BRACELET/FASHION,images/20190907/MLB08739-@AG-BLU@4P-STR-125H@456381@600@02.jpg,images/20190907/des_img/MLB08739-@AG-BLU@4P-STR-125H@456381@600@02@1.jpg,"Style No : 456381 Color : Antique Gold, Blue Theme : Christmas, Snowflake  Size : 1.25"" H  Stretchable Lead and Nickel Compliant 4PCS - Snowflake Crystal Bead Stretch Layered Bracelets",6.00
