Product Name,Category,Product Image File - 1,Product Image File - 2,Product Description,Cost Price
Crystal Rhinestone Pave Dangle  Evening Earrings,JEWELRY;EARRING/EVENING,images/20200211/EVE6436-@RG-CRY@05X225@475657@300@01.jpg,,"Style No : 475657 Color : Clear, Rose Gold   Size : 0.5"" x 2.25""  Post Back Crystal Rhinestone Pave Dangle  Evening Earrings",3.00
Double Wishbone Metal Earrings ,JEWELRY;EARRING/METAL,images/20200212/ME4638-@GD@075X17@475842@300@01.jpg,,"Style No : 475842 Color : Gold Theme : Wishbone  Size : 0.75"" x 1.7"" Post Back Lead and Nickel Compliant Double Wishbone Metal Earrings",3.00
Double Wishbone Metal Earrings ,JEWELRY;EARRING/METAL,images/20200212/ME4638-@RD@075X17@475843@300@01.jpg,,"Style No : 475843 Color : Rhodium Theme : Wishbone  Size : 0.75"" x 1.7"" Post Back Lead and Nickel Compliant Double Wishbone Metal Earrings",3.00
Oval Metal Fringe Drop Earrings ,JEWELRY;EARRING/METAL,images/20200212/ME6865-@GD@025X325@475765@350@01.jpg,,"Style No : 475765 Color : Gold Theme : Fringe  Size : 0.25"" x 3.25"" Post Back Lead and Nickel Compliant Oval Metal Fringe Drop Earrings",3.50
Oval Metal Fringe Drop Earrings ,JEWELRY;EARRING/METAL,images/20200212/ME6865-@RD@025X325@475766@350@01.jpg,,"Style No : 475766 Color : Rhodium Theme : Fringe  Size : 0.25"" x 3.25"" Post Back Lead and Nickel Compliant Oval Metal Fringe Drop Earrings",3.50
"
Ginkgo Leaves Metal Drop Earrings ",JEWELRY;EARRING/METAL,images/20200212/ME20022-@GD@075X25@475799@300@015.jpg,,"Style No : 475799 Color : Gold Theme : Flower & Leaf  Size : 0.75"" x 2.5"" Fish Hook Back Lead and Nickel Compliant Ginkgo Leaves Metal Drop Earrings",3.00
"
Ginkgo Leaves Metal Drop Earrings ",JEWELRY;EARRING/METAL,images/20200212/ME20022-@RD@075X25@475800@300@015.jpg,,"Style No : 475800 Color : Rhodium Theme : Flower & Leaf  Size : 0.75"" x 2.5"" Fish Hook Back Lead and Nickel Compliant Ginkgo Leaves Metal Drop Earrings",3.00
Double Flower Butterfly Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4621-@RSG@1X2@475827@450@01.jpg,,"Style No : 475827 Color : Worn Rose Gold Theme : Butterfly, Flower & Leaf  Size : 1"" x 2"" Post Back Lead and Nickel Compliant Double Flower Butterfly Metal Earrings",4.50
Double Flower Butterfly Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4621-@SV@1X2@475828@450@01.jpg,,"Style No : 475828 Color : Worn Silver Theme : Butterfly, Flower & Leaf  Size : 1"" x 2"" Post Back Lead and Nickel Compliant Double Flower Butterfly Metal Earrings",4.50
Flower Parrot Dangle Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4620-@GD@06X275@475823@450@015.jpg,,"Style No : 475823 Color : Worn Gold Theme : Animal, Flower & Leaf  Size : 0.6"" x 2.75"" Post Back Lead and Nickel Compliant Flower Parrot Dangle Metal Earrings",4.50
Flower Parrot Dangle Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4620-@RSG@06X275@475824@450@015.jpg,,"Style No : 475824 Color : Worn Rose Gold Theme : Animal, Flower & Leaf  Size : 0.6"" x 2.75"" Post Back Lead and Nickel Compliant Flower Parrot Dangle Metal Earrings",4.50
Flower Parrot Dangle Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4620-@SV@06X275@475825@450@015.jpg,,"Style No : 475825 Color : Worn Silver Theme : Animal, Flower & Leaf  Size : 0.6"" x 2.75"" Post Back Lead and Nickel Compliant Flower Parrot Dangle Metal Earrings",4.50
Hammered Metal Disc Cluster Vine Earrings,JEWELRY;EARRING/METAL,images/20200212/ME3098-@MT@075X175@475731@375@01.jpg,,"Style No : 475731 Color : Worn Gold, Worn Rose Gold, Worn Silver  Size : 0.75"" X 1.75"" Post Back Lead and Nickel Compliant Hammered Metal Disc Cluster Vine Earrings",3.75
Two Tone Hammered Metal Disc Cluster Vine Earrings,JEWELRY;EARRING/METAL,images/20180809/ME3098-PTN1-075X175-401969-375-01.jpg,,"Style No : 401969 Color : Patina Verdigris, Silver Burnished  Size : 0.75"" X 1.75"" Post Back Lead and Nickel Compliant Two Tone Hammered Metal Disc Cluster Vine Earrings",3.75
Two Tone Hammered Metal Disc Cluster Vine Earrings,JEWELRY;EARRING/METAL,images/20180809/ME3098-PTN2-075X175-401970-375-01.jpg,,"Style No : 401970 Color : Copper Burnished, Patina Verdigris  Size : 0.75"" X 1.75"" Post Back Lead and Nickel Compliant Two Tone Hammered Metal Disc Cluster Vine Earrings",3.75
Secret Box _ White Gold Dipped Metal Angled Hoop Earrings,JEWELRY;EARRING/METAL,images/20200203/ME10316-@WG@15L@474583@450@01.jpg,,"Style No : 474583 Color : White Gold  Size : 1.5"" L  Post Back Lead and Nickel Compliant Gold Dipped Secret Box _ White Gold Dipped Metal Angled Hoop Earrings",4.50
"
Cut Out Butterfly Metal Earrings ",JEWELRY;EARRING/METAL,images/20200210/ME231-@WS@1X25@475274@300@01.jpg,,"Style No : 475274 Color : Worn Silver Theme : Butterfly  Size : 1"" x 2.5""  Post Back Lead and Nickel Compliant Cut Out Butterfly Metal Earrings",3.00
"
Cut Out Butterfly Metal Earrings ",JEWELRY;EARRING/METAL,images/20200210/ME231-@RH@1X25@475272@300@01.jpg,,"Style No : 475272 Color : Rhodium Theme : Butterfly  Size : 1"" x 2.5""  Post Back Lead and Nickel Compliant Cut Out Butterfly Metal Earrings",3.00
"
Brass Metal Octagon Hoop Earrings ",JEWELRY;EARRING/METAL,images/20200210/ME016-@SV@225X225@475332@275@01.jpg,,"Style No : 475332 Color : Silver  Size : 2.25"" x 2.25""  Omega Closure Brass Lead and Nickel Compliant Brass Metal Octagon Hoop Earrings",2.75
"
Brass Metal Octagon Hoop Earrings ",JEWELRY;EARRING/METAL,images/20200210/ME016-@MS@225X225@475331@275@01.jpg,,"Style No : 475331 Color : Matte Silver  Size : 2.25"" x 2.25""  Omega Closure Brass Lead and Nickel Compliant Brass Metal Octagon Hoop Earrings",2.75
Brass Metal Octagonal Hoop Earrings ,JEWELRY;EARRING/METAL,images/20200210/ME015-@SV@18X18@475372@275@015.jpg,,"Style No : 475372 Color : Silver  Size : 1.8"" x 1.8"" Omega Closure Lead and Nickel Compliant Brass Brass Metal Octagonal Hoop Earrings",2.75
Octagonal Brass Metal Hoop Earrings,JEWELRY;EARRING/METAL,images/20200210/ME015-@GD@18X18@475371@275@015.jpg,,"Style No : 475371 Color : Gold  Size : 1.8"" x 1.8"" Omega Closure Lead and Nickel Compliant Brass Octagonal Brass Metal Hoop Earrings",2.75
Brass Metal Octagonal Hoop Earrings ,JEWELRY;EARRING/METAL,images/20200124/ME015-@MS@18X18@473256@275@015.jpg,,"Style No : 473256 Color : Matte Silver  Size : 1.8"" x 1.8"" Omega Closure Brass Lead and Nickel Compliant Brass Metal Octagonal Hoop Earrings",2.75
"
Rhinestone Pave Leaf Dangle Earrings ",JEWELRY;EARRING/FASHION,images/20200212/FE10077-@WS-RD@1X3@475789@600@015.jpg,,"Style No : 475789 Color : Rhodium, Worn Silver Theme : Flower & Leaf  Size : 1"" x 3""  Fish Hook Back Lead and Nickel Compliant Rhinestone Pave Leaf Dangle Earrings",6.00
Laurel Tree Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4636-@GD@16X2@475840@350@015.jpg,,"Style No : 475840 Color : Gold Theme : Flower & Leaf  Size : 1.6"" x 2""  Post Back Lead and Nickel Compliant Laurel Tree Metal Earrings",3.50
Laurel Tree Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4636-@SV@16X2@475841@350@015.jpg,,"Style No : 475841 Color : Silver Theme : Flower & Leaf  Size : 1.6"" x 2""  Post Back Lead and Nickel Compliant Laurel Tree Metal Earrings",3.50
Textured Metal Pineapple Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4633-@GD@075X2@475838@275@015.jpg,,"Style No : 475838 Color : Gold Theme : Fruits/Food  Size : 0.75"" x 2""  Fish Hook Back Lead and Nickel Compliant Textured Metal Pineapple Earrings",2.75
Textured Metal Pineapple Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4633-@SV@075X2@475839@275@015.jpg,,"Style No : 475839 Color : Silver Theme : Fruits/Food  Size : 0.75"" x 2""  Fish Hook Back Lead and Nickel Compliant Textured Metal Pineapple Earrings",2.75
"Hammered Metal Leaf Earrings 
",JEWELRY;EARRING/METAL,images/20200212/ME4631-@RD@125X275@475837@300@015.jpg,,"Style No : 475837 Color : Rhodium Theme : Flower & Leaf  Size : 1.25"" x 2.75""  Post Back Lead and Nickel Compliant Hammered Metal Leaf Earrings",3.00
Tropical Leave Metal Earrings,JEWELRY;EARRING/METAL,images/20200212/ME4630-@RD@125X2@475835@225@015.jpg,,"Style No : 475835 Color : Rhodium Theme : Flower & Leaf  Size : 1.25"" x 2""  Post Back Lead and Nickel Compliant Tropical Leave Metal Earrings",2.25
"Floral Filigree Round Metal Earrings 
",JEWELRY;EARRING/METAL,images/20200212/ME10120-@RD-GD@14X2@475797@350@015.jpg,,"Style No : 475797 Color : Gold, Rhodium Theme : Filigree, Flower & Leaf  Size : 1.4"" x 2""  Post Back Lead and Nickel Compliant Floral Filigree Round Metal Earrings",3.50
"Glitter Metal Irregular Circle Drop Earrings 
",JEWELRY;EARRING/FASHION,images/20200217/FE8981-@BK@1X225@475770@300@015.jpg,,"Style No : 475770 Color : Black  Size : 1"" x 2.25""  Post Back Lead and Nickel Compliant Glitter Metal Irregular Circle Drop Earrings",3.00
"Glitter Metal Irregular Circle Drop Earrings 
",JEWELRY;EARRING/FASHION,images/20200212/FE8981-@RD@1X225@475772@300@015.jpg,,"Style No : 475772 Color : Rhodium  Size : 1"" x 2.25""  Post Back Lead and Nickel Compliant Glitter Metal Irregular Circle Drop Earrings",3.00
Brass Metal Stud Earrings,JEWELRY;EARRING/STUD,images/20200211/SE648-@GD@03X025@475625@300@01.jpg,,"Style No : 475625 Color : Gold  Size : 0.3"" x 0.25""  Post Back Brass Lead and Nickel Compliant Made In Korea Brass Metal Stud Earrings",3.00
Brass Metal Stud Earrings,JEWELRY;EARRING/STUD,images/20200211/SE648-@RH@03X025@475626@300@01.jpg,,"Style No : 475626 Color : Rhodium  Size : 0.3"" x 0.25""  Post Back Brass Lead and Nickel Compliant Made In Korea Brass Metal Stud Earrings",3.00
Rhinestone Accented Brass Metal Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200211/MSE580-@GD-CRY@04X05@475621@425@01.jpg,,"Style No : 475621 Color : Clear, Gold  Size : 0.4"" x 0.5""  Post Back Brass Lead and Nickel Compliant Made In Korea Rhinestone Accented Brass Metal Earrings",4.25
Rhinestone Accented Brass Metal Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200211/MSE580-@RH-CRY@04X05@475622@425@01.jpg,,"Style No : 475622 Color : Clear, Rhodium  Size : 0.4"" x 0.5""  Post Back Brass Lead and Nickel Compliant Made In Korea Rhinestone Accented Brass Metal Earrings",4.25
Rhinestone Accented Brass Metal Earrings,JEWELRY;EARRING/METAL W/ STONE,images/20200211/MSE581-@RH-CRY@025X03@475624@375@01.jpg,,"Style No : 475624 Color : Clear, Rhodium  Size : 0.25"" x 0.3""  Post Back Lead and Nickel Compliant Made In Korea Brass Rhinestone Accented Brass Metal Earrings",3.75
Brass Metal Gear Wheel Hoop Earrings,JEWELRY;EARRING/METAL,images/20200211/ME782-@BR@1X1@475628@375@01.jpg,,"Style No : 475628 Color : Worn Silver  Size : 1"" x 1""  Post Back Brass Lead and Nickel Compliant Made In Korea Brass Metal Gear Wheel Hoop Earrings",3.75
Brass Metal Dangle Open Hoop Earrings,JEWELRY;EARRING/METAL,images/20200211/ME638-@GD@05X075@475607@450@01.jpg,,"Style No : 475607 Color : Gold  Size : 0.5"" x 0.75""  Post Back Brass Lead and Nickel Compliant Made In Korea Brass Metal Dangle Open Hoop Earrings",4.50
Brass Metal Dangle Open Hoop Earrings,JEWELRY;EARRING/METAL,images/20200211/ME638-@RH@05X075@475608@450@01.jpg,,"Style No : 475608 Color : Rhodium  Size : 0.5"" x 0.75""  Post Back Brass Lead and Nickel Compliant Made In Korea Brass Metal Dangle Open Hoop Earrings",4.50
Crystal Rhinestone Drop Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200211/EVE6440-@G-CRY@06X4@475663@225@015.jpg,,"Style No : 475663 Color : Clear, Gold  Size : 0.6"" x 4""  Post Back Crystal Rhinestone Drop Evening Earrings",2.25
Crystal Rhinestone Drop Evening Earrings ,JEWELRY;EARRING/EVENING,images/20200211/EVE6440-@RG-CRY@06X4@475664@225@015.jpg,,"Style No : 475664 Color : Clear, Rose Gold   Size : 0.6"" x 4""  Post Back Crystal Rhinestone Drop Evening Earrings",2.25
Cut Out Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20200211/EVE6058-@RG-CRY@1X25@475654@375@015.jpg,,"Style No : 475654 Color : Clear, Rose Gold   Size : 1"" X 2.5"" Post Back Cut Out Crystal Rhinestone Evening Earrings",3.75
Cut Out Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20200211/EVE6058-@S-AB@1X25@475655@375@015.jpg,,"Style No : 475655 Color : AB, Silver  Size : 1"" X 2.5"" Post Back Cut Out Crystal Rhinestone Evening Earrings",3.75
Cut Out Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20180417/EVE6058-@S-CRY@1X25@387125@375@015.jpg,,"Style No : 387125 Color : Clear, Silver  Size : 1"" X 2.5"" Post Back Cut Out Crystal Rhinestone Evening Earrings",3.75
Cut Out Crystal Rhinestone Evening Earrings,JEWELRY;EARRING/EVENING,images/20180417/EVE6058-@G-CRY@1X25@387124@375@015.jpg,,"Style No : 387124 Color : Clear, Gold  Size : 1"" X 2.5"" Post Back Cut Out Crystal Rhinestone Evening Earrings",3.75
Celluloid Acetate Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE8040-@GY@2X2@475737@275@01.jpg,,"Style No : 475737 Color : Gray  Size : 2"" x 2"" Post Back Lead and Nickel Compliant Celluloid Acetate Hoop Earrings",2.75
Celluloid Acetate Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE8040-@GYS@2X2@475738@275@01.jpg,,"Style No : 475738 Color : Gray, Silver  Size : 2"" x 2"" Post Back Lead and Nickel Compliant Celluloid Acetate Hoop Earrings",2.75
Lucite Clear Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20190607/FE8080-@CL@15X15@443810@300@01.jpg,,"Style No : 443810 Color : Clear  Size : 1.5"" X 1.5"" Post Back  Lead and Nickel Compliant Lucite Clear Wide Hoop Earrings",3.00
Lucite  Clear Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20190607/FE8079-@CL@13X13@443808@300@01.jpg,,"Style No : 443808 Color : Clear  Size : 1.3"" X 1.3"" Post Back  Lead and Nickel Compliant Lucite  Clear Wide Hoop Earrings",3.00
Celluloid Acetate Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200212/FE8078-@TQ@15X15@475750@300@01.jpg,,"Style No : 475750 Color : Rhodium, Tortoise  Size : 1.5"" X 1.5"" Post Back Lead and Nickel Compliant Celluloid Acetate Wide Hoop Earrings",3.00
Celluloid Acetate Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200212/FE8078-@TO-IV@15X15@475752@300@01.jpg,,"Style No : 475752 Color : Ivory, Multi, Rhodium  Size : 1.5"" X 1.5"" Post Back Lead and Nickel Compliant Celluloid Acetate Wide Hoop Earrings",3.00
Celluloid Acetate Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200212/FE8078-@WHS@15X15@475753@300@01.jpg,,"Style No : 475753 Color : Rhodium, White  Size : 1.5"" X 1.5"" Post Back Lead and Nickel Compliant Celluloid Acetate Wide Hoop Earrings",3.00
Lucite Clear Wide Hoop Earrings,JEWELRY;EARRING/FASHION,images/20190607/FE8078-@CL@15X15@443811@300@01.jpg,,"Style No : 443811 Color : Clear, Rhodium  Size : 1.5"" X 1.5"" Post Back Lead and Nickel Compliant Lucite Clear Wide Hoop Earrings",3.00
Threaded Butterfly Gold Trim Earrings,JEWELRY;EARRING/FASHION,images/20200212/FE4625-@GD-NYE@075X13@475832@425@01.jpg,,"Style No : 475832 Color : Gold, Neon, Yellow Theme : Butterfly  Size : 0.75"" x 1.3"" Post Back Lead and Nickel Compliant Threaded Butterfly Gold Trim Earrings",4.25
"Tortoise Celluloid Acetate
Double Crescent Moon Dangle Earrings",JEWELRY;EARRING/FASHION,images/20200212/FE8031-@G-TOR@13X3@475735@275@01.jpg,,"Style No : 475735 Color : Gold, Tortoise Theme : Moon  Size : 1.3"" x 3""  Fish Hook Back Lead and Nickel Compliant Tortoise Celluloid AcetateDouble Crescent Moon Dangle Earrings",2.75
"Tortoise Celluloid Acetate
 Hoop Earrings ",JEWELRY;EARRING/FASHION,images/20200212/FE8029-@TOR@2L@475734@275@01.jpg,,"Style No : 475734 Color : Rhodium, Tortoise  Size : 2"" L  Post Back Lead and Nickel Compliant Tortoise Celluloid Acetate Hoop Earrings",2.75
"Tortoise Celluloid Acetate
 Open Circle Earrings ",JEWELRY;EARRING/FASHION,images/20200212/FE8027-@G-TOR@19X275@475733@300@01.jpg,,"Style No : 475733 Color : Gold, Tortoise  Size : 1.9"" x 2.75""  Fish Hook Back Lead and Nickel Compliant Tortoise Celluloid Acetate Open Circle Earrings",3.00
Seed Bead Cluster Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE4613-@GD-LGR@2L@475814@450@015.jpg,,"Style No : 475814 Color : Gold, Gray  Size : 2"" L Post Back Lead and Nickel Compliant Seed Bead Cluster Hoop Earrings",4.50
Seed Bead Cluster Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE4613-@GD-LEU@2L@475818@450@015.jpg,,"Style No : 475818 Color : Gold, Neutral  Size : 2"" L Post Back Lead and Nickel Compliant Seed Bead Cluster Hoop Earrings",4.50
Baguette Cut Crystal Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200210/FE768-@GD-MIN@1X1@475296@375@01.jpg,,"Style No : 475296 Color : Gold, Mint  Size : 1"" x 1""  Post Back Lead and Nickel Compliant Baguette Cut Crystal Hoop Earrings",3.75
Baguette Cut Crystal Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200210/FE768-@GD-PCH@1X1@475301@375@01.jpg,,"Style No : 475301 Color : Gold, Peach  Size : 1"" x 1""  Post Back Lead and Nickel Compliant Baguette Cut Crystal Hoop Earrings",3.75
Baguette Cut Crystal Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200210/FE768-@GD-CGD@1X1@475291@375@01.jpg,,"Style No : 475291 Color : Gold, Lt Col Topaz  Size : 1"" x 1""  Post Back Lead and Nickel Compliant Baguette Cut Crystal Hoop Earrings",3.75
Baguette Cut Crystal Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200210/FE768-@GD-BLK@1X1@475290@375@01.jpg,,"Style No : 475290 Color : Black, Gold  Size : 1"" x 1""  Post Back Lead and Nickel Compliant Baguette Cut Crystal Hoop Earrings",3.75
Baguette Cut Crystal Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200210/FE768-@GD-BKD@1X1@475289@375@01.jpg,,"Style No : 475289 Color : Black Diamond, Gold  Size : 1"" x 1""  Post Back Lead and Nickel Compliant Baguette Cut Crystal Hoop Earrings",3.75
Celluloid Acetate Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE8041-@BL@13L@475741@225@01.jpg,,"Style No : 475741 Color : Blue, Rhodium  Size : 1.3"" L  Post Back Lead and Nickel Compliant Celluloid Acetate Hoop Earrings",2.25
Celluloid Acetate Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE8041-@GY@13L@475742@225@01.jpg,,"Style No : 475742 Color : Gray, Rhodium  Size : 1.3"" L  Post Back Lead and Nickel Compliant Celluloid Acetate Hoop Earrings",2.25
Celluloid Acetate Hoop Earrings ,JEWELRY;EARRING/FASHION,images/20200212/FE8041-@GYS@13L@475743@225@01.jpg,,"Style No : 475743 Color : Black, Gray, Rhodium  Size : 1.3"" L  Post Back Lead and Nickel Compliant Celluloid Acetate Hoop Earrings",2.25
Celluloid Acetate Fruits Earrings,JEWELRY;EARRING/FASHION,images/20200212/FE4595-@GR-YE@125X25@475807@375@01.jpg,,"Style No : 475807 Color : Gold, Green, Yellow Theme : Fruits/Food  Size : 1.25"" x 2.25""  Post Back Lead and Nickel Compliant Celluloid Acetate Fruits Earrings",3.75
"Bloom Flower Cluster Hoop Earrings 
",JEWELRY;EARRING/FASHION,images/20200212/FE5061-@GD-BK@125X125@475844@675@015.jpg,,"Style No : 475844 Color : Black, Gold Theme : Flower & Leaf  Size : 1.25"" x 1.25""  Post Back Lead and Nickel Compliant Bloom Flower Cluster Hoop Earrings",6.75
"Bloom Flower Cluster Hoop Earrings 
",JEWELRY;EARRING/FASHION,images/20200212/FE5061-@GD-MNT@125X125@475849@675@015.jpg,,"Style No : 475849 Color : Gold, Mint Theme : Flower & Leaf  Size : 1.25"" x 1.25""  Post Back Lead and Nickel Compliant Bloom Flower Cluster Hoop Earrings",6.75
Open Circle Bar Dangle Metal Earrings,JEWELRY;EARRING/METAL,images/20200210/ME680-@WG@125X225@475287@525@015.jpg,,"Style No : 475287 Color : Worn Gold, Worn Silver  Size : 1.25"" x 2.25""  Fish Hook Back Lead and Nickel Compliant Open Circle Bar Dangle Metal Earrings",5.25
Open Circle Bar Dangle Metal Earrings,JEWELRY;EARRING/METAL,images/20200210/ME680-@WS@125X225@475288@525@015.jpg,,"Style No : 475288 Color : Worn Gold, Worn Silver  Size : 1.25"" x 2.25""  Fish Hook Back Lead and Nickel Compliant Open Circle Bar Dangle Metal Earrings",5.25
Open Circle Bar Drop Metal Earrings,JEWELRY;EARRING/METAL,images/20200210/ME218-@WG@125X24@475269@275@01.jpg,,"Style No : 475269 Color : Worn Gold  Size : 1.25"" x 2.4""  Post Back Lead and Nickel Compliant Open Circle Bar Drop Metal Earrings",2.75
Open Circle Bar Drop Metal Earrings,JEWELRY;EARRING/METAL,images/20200210/ME218-@WS@125X24@475270@275@01.jpg,,"Style No : 475270 Color : Worn Silver  Size : 1.25"" x 2.4""  Post Back Lead and Nickel Compliant Open Circle Bar Drop Metal Earrings",2.75
Bended Metal Irregular Circle Earrings ,JEWELRY;EARRING/METAL,images/20200210/ME213-@WG@075X225@475265@225@01.jpg,,"Style No : 475265 Color : Worn Gold  Size : 0.75"" x 2.25""  Post Back Lead and Nickel Compliant Bended Metal Irregular Circle Earrings",2.25
Bended Metal Irregular Circle Earrings ,JEWELRY;EARRING/METAL,images/20200210/ME213-@WS@075X225@475267@225@01.jpg,,"Style No : 475267 Color : Worn Silver  Size : 0.75"" x 2.25""  Post Back Lead and Nickel Compliant Bended Metal Irregular Circle Earrings",2.25
Heart Crystal Gold Metal Trim Stud Earrings ,JEWELRY;EARRING/FASHION,images/20200212/SE6836-@GD-BGM@07X05@475760@275@01.jpg,,"Style No : 475760 Color : Burgundy, Gold Theme : Heart  Size : 0.7"" x 0.5""  Post Back Lead and Nickel Compliant Heart Crystal Gold Metal Trim Stud Earrings",2.75
Triple Petal Flower Stud Earrings ,JEWELRY;EARRING/FASHION,images/20200210/SE605-@GD-BLK@1X1@475281@450@01.jpg,,"Style No : 475281 Color : Black, Gold Theme : Flower & Leaf  Size :1"" x 1""  Post Back Lead and Nickel Compliant Triple Petal Flower Stud Earrings",4.50
Triple Petal Flower Stud Earrings ,JEWELRY;EARRING/FASHION,images/20200210/SE605-@GD-COR@1X1@475282@450@01.jpg,,"Style No : 475282 Color : Coral, Gold Theme : Flower & Leaf  Size :1"" x 1""  Post Back Lead and Nickel Compliant Triple Petal Flower Stud Earrings",4.50
Triple Petal Flower Stud Earrings ,JEWELRY;EARRING/FASHION,images/20200210/SE605-@GD-YEW@1X1@475286@450@01.jpg,,"Style No : 475286 Color : Gold, Yellow Theme : Flower & Leaf  Size :1"" x 1""  Post Back Lead and Nickel Compliant Triple Petal Flower Stud Earrings",4.50
" 
 Seed Bead Multi Crystal Earrings 
",JEWELRY;EARRING/FASHION,images/20200211/FE0185-@B-GD@175X28@475532@475@015.jpg,,"Style No : 475532 Color : Bronze, Gold  Size : 1.75"" x 2.8"" Post Back Lead and Nickel Compliant Made In India   Seed Bead Multi Crystal Earrings",4.75
" 
 Seed Bead Multi Crystal Earrings 
",JEWELRY;EARRING/FASHION,images/20200211/FE0185-@BUR@175X28@475535@475@015.jpg,,"Style No : 475535 Color : Burgundy, Gold  Size : 1.75"" x 2.8"" Post Back Lead and Nickel Compliant Made In India   Seed Bead Multi Crystal Earrings",4.75
Embellished Rhinestone Hoop Earrings,JEWELRY;EARRING/FASHION,images/20200211/FE0291-@2C-4@175L@475483@375@015.jpg,,"Style No : 475483 Color : Clear, Gold  Size : 1.75"" L  Omega Closure Lead and Nickel Compliant Embellished Rhinestone Hoop Earrings",3.75
Embellished Rhinestone Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200211/FE0284-@1C-4@175L@475476@425@015.jpg,,"Style No : 475476 Color : Clear, Silver  Size : 1.75"" L  Omega Closure Lead and Nickel Compliant Embellished Rhinestone Hoop Earrings",4.25
Embellished Rhinestone Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200211/FE0284-@2C-4@175L@475477@425@015.jpg,,"Style No : 475477 Color : Clear, Gold  Size : 1.75"" L  Omega Closure Lead and Nickel Compliant Embellished Rhinestone Hoop Earrings",4.25
Embellished Rhinestone Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200211/FE0284-@1C-3@125L@475474@375@01.jpg,,"Style No : 475474 Color : Clear, Silver  Size : 1.25"" L  Omega Closure Lead and Nickel Compliant Embellished Rhinestone Hoop Earrings",3.75
Embellished Rhinestone Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200211/FE0284-@2C-3@125L@475475@375@01.jpg,,"Style No : 475475 Color : Clear, Gold  Size : 1.25"" L  Omega Closure Lead and Nickel Compliant Embellished Rhinestone Hoop Earrings",3.75
Colored Teardrop Embossed Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200208/FE2134-@COR@175L@475164@425@015.jpg,,"Style No : 475164 Color : Coral, Gold  Size : 1.75"" L  Post Back Lead and Nickel Compliant Colored Teardrop Embossed Hoop Earrings",4.25
Colored Teardrop Embossed Hoop Earrings  ,JEWELRY;EARRING/FASHION,images/20200208/FE2134-@JET@175L@475165@425@015.jpg,,"Style No : 475165 Color : Gold, Jet Black  Size : 1.75"" L  Post Back Lead and Nickel Compliant Colored Teardrop Embossed Hoop Earrings",4.25
Teardrop Crystal Cluster Rhinestone Evening Earrings  ,JEWELRY;EARRING/EVENING,images/20200210/EVE72-10598-@CL-SV@075X175@475373@225@015.jpg,,"Style No : 475373 Color : Clear, Silver  Size : 0.75"" x 1.75"" Post Back Teardrop Crystal Cluster Rhinestone Evening Earrings",2.25
Teardrop Crystal Cluster Rhinestone Evening Earrings  ,JEWELRY;EARRING/EVENING,images/20200210/EVE72-10598-@CL-GD@075X175@475374@225@015.jpg,,"Style No : 475374 Color : Clear, Gold  Size : 0.75"" x 1.75"" Post Back Teardrop Crystal Cluster Rhinestone Evening Earrings",2.25
